timestamp_ms,frame,face_det_ms,gaze_est_ms,blink_det_ms,num_faces,pitch_deg,yaw_deg,ear,blink_rate_10s_bps,blink_state,engagement_score,engagement_level,engagement_trend,is_blinking,is_calibrated
1762453785272,39,92.20576286315918,17.949342727661133,0.0,1,-13.077850341796875,10.042312622070312,28.073986131869162,0.0,normal,78.82461097487733,2,stable,False,False
1762453785422,40,93.37282180786133,8.024215698242188,0.0,1,-10.069320678710938,13.301300048828125,29.373831978508143,0.0,normal,78.68242505937853,2,improving,False,False
1762453785570,41,91.98927879333496,8.027791976928711,0.0,1,-9.228561401367188,11.12738037109375,28.975945355475595,0.0,normal,78.694685548315,2,improving,False,False
1762453785721,42,92.5602912902832,8.020877838134766,0.0,1,-9.19696044921875,10.69403076171875,26.800207588929727,0.0,normal,78.81021190632072,2,improving,False,False
1762453785871,43,88.88673782348633,6.012439727783203,4.041433334350586,1,-10.119384765625,5.0892486572265625,25.987440934240137,0.0,normal,78.99349607399833,2,improving,False,False
1762453786002,44,91.20059013366699,5.752325057983398,4.048824310302734,1,-11.362213134765625,8.04571533203125,27.663499036650485,0.0,normal,79.21997312369459,2,improving,False,False
1762453786151,45,87.92877197265625,8.525609970092773,3.529071807861328,1,-10.908538818359375,6.815887451171875,25.483342396966414,0.0,normal,79.47271366254618,2,stable,False,False
1762453786286,46,86.91906929016113,7.758617401123047,4.071712493896484,1,-8.922210693359375,5.3470611572265625,25.182654924149656,0.0,normal,79.74011108875733,2,stable,False,False
1762453786434,47,94.12908554077148,9.937524795532227,0.0,1,-11.258941650390625,6.0603485107421875,26.752185118700993,0.0,normal,80.0142649284261,2,stable,False,False
1762453786583,48,85.04295349121094,7.758140563964844,0.0,1,-9.264068603515625,7.3895416259765625,28.0384459995553,0.0,normal,80.28985115663609,2,stable,False,False
1762453786718,49,85.5400562286377,6.009578704833984,4.0454864501953125,1,-10.05120849609375,6.52252197265625,27.988264240371457,0.0,normal,80.56333317297396,2,stable,False,False
1762453786851,50,91.29190444946289,6.527900695800781,3.5500526428222656,1,-8.685333251953125,-5.619659423828125,21.570091442130725,0.0,normal,80.83241103233406,2,stable,True,True
1762453787000,51,80.86895942687988,7.768154144287109,4.021406173706055,1,-10.923248291015625,6.10009765625,23.459609159269192,0.1,distracted,80.13563727854158,1,stable,False,True
1762453787132,52,89.4474983215332,6.018161773681641,4.042625427246094,1,-11.701690673828125,7.1877288818359375,26.05254871542653,0.1,distracted,79.72014924698308,1,stable,False,True
1762453787283,53,93.5053825378418,6.018400192260742,0.0,1,-10.150375366210938,6.0727996826171875,25.0831730274531,0.1,distracted,79.49908276214178,1,stable,False,True
1762453787418,54,90.76547622680664,8.014678955078125,2.037525177001953,1,-11.466690063476562,8.904876708984375,26.800192342968373,0.1,distracted,79.41176269491957,1,stable,False,True
1762453787568,55,87.01491355895996,8.01539421081543,4.037618637084961,1,-11.815200805664062,10.546859741210938,25.589111431416814,0.1,distracted,79.41583721955388,1,stable,False,True
1762453787703,56,90.66891670227051,7.771492004394531,4.036664962768555,1,-8.193359375,7.9948883056640625,26.001224541428705,0.1,distracted,79.48177257038927,1,stable,False,True
1762453787851,57,86.4419937133789,8.034229278564453,5.0411224365234375,1,-8.962371826171875,6.99017333984375,25.988428239457505,0.1,distracted,79.58900006939146,1,stable,False,True
1762453787986,58,91.21489524841309,7.766008377075195,4.044771194458008,1,-7.8595123291015625,8.5455322265625,25.529618950550027,0.1,distracted,79.72321967329563,1,stable,False,True
1762453788136,59,91.13073348999023,8.03065299987793,0.0,1,-7.607940673828125,9.065338134765625,28.043851515638018,0.1,distracted,79.87451302266231,1,stable,False,True
1762453788271,60,85.79444885253906,6.020545959472656,4.058361053466797,1,-9.036590576171875,10.377212524414062,29.021826252755265,0.1,distracted,80.0360230874378,1,stable,False,True
1762453788402,61,85.40058135986328,6.0176849365234375,4.06336784362793,1,-7.681365966796875,7.900360107421875,28.44729799200205,0.1,distracted,80.2030303813484,1,stable,False,True
1762453788535,62,88.90199661254883,8.027315139770508,4.05430793762207,1,-7.192291259765625,9.161224365234375,29.373831978508143,0.1,distracted,80.37230673110369,1,stable,False,True
1762453788685,63,91.5830135345459,8.571863174438477,2.023935317993164,1,-6.031982421875,9.209136962890625,28.605996714939558,0.1,distracted,80.54166329527511,1,stable,False,True
1762453788834,64,83.37545394897461,8.027315139770508,4.049539566040039,1,-9.76141357421875,10.770782470703125,26.490009092298173,0.1,distracted,80.70963452337024,1,stable,False,True
1762453788969,65,83.98890495300293,6.021261215209961,6.052255630493164,1,-7.4897003173828125,7.7277984619140625,27.720781924690762,0.1,distracted,80.87525724208749,1,stable,False,True
1762453789104,66,90.40236473083496,9.77015495300293,4.047155380249023,1,-7.1359710693359375,9.608505249023438,27.720781924690762,0.1,distracted,81.03791630283382,1,stable,False,True
1762453789254,67,87.39161491394043,10.03575325012207,5.546331405639648,1,-5.06463623046875,10.611709594726562,26.7934492869855,0.1,distracted,81.19723679718493,1,stable,False,True
1762453789386,68,90.46173095703125,11.774063110351562,4.048824310302734,1,-7.159088134765625,10.112701416015625,25.9937559760265,0.1,distracted,81.35300884746134,1,stable,False,True
1762453789522,69,100.4631519317627,8.038759231567383,4.06956672668457,1,-8.383209228515625,11.336166381835938,29.383502939304265,0.1,distracted,81.50513517965774,1,stable,False,True
1762453789671,70,96.74787521362305,7.767915725708008,4.068136215209961,1,-5.175994873046875,11.288650512695312,26.398655377862482,0.1,distracted,81.65359462576042,1,stable,False,True
1762453789821,71,93.44100952148438,7.758378982543945,6.062030792236328,1,-7.232177734375,12.44879150390625,28.554115258024098,0.1,distracted,81.79841676012947,1,stable,False,True
1762453789972,72,88.96279335021973,7.765769958496094,6.063938140869141,1,-8.238571166992188,10.85693359375,28.04988761688951,0.1,distracted,81.93966431478216,1,stable,False,True
1762453790122,73,99.02215003967285,7.755756378173828,0.0,1,-14.050567626953125,-5.0364532470703125,18.784380664483294,0.1,distracted,82.07742102635808,1,stable,True,True
1762453790273,74,94.37298774719238,7.772684097290039,2.0067691802978516,1,-10.207717895507812,2.64654541015625,23.240574258194496,0.2,normal,83.71178327296083,1,stable,False,True
1762453790419,75,95.15261650085449,7.75909423828125,6.047964096069336,1,-12.254653930664062,7.7848052978515625,26.834095297244666,0.2,normal,84.50611438662614,1,stable,False,True
1762453790570,76,89.17760848999023,9.762287139892578,6.051063537597656,1,-12.02886962890625,9.83270263671875,25.925577349204662,0.2,normal,84.72880178256324,1,stable,False,True
1762453790720,77,90.88373184204102,8.016109466552734,0.0,1,-10.457534790039062,9.605545043945312,27.786040160753448,0.2,normal,84.92793004620678,1,stable,False,True
1762453790853,78,91.44020080566406,7.527828216552734,5.550384521484375,1,-8.872802734375,8.234390258789062,25.10836739857156,0.2,normal,85.10956091013287,1,stable,False,True
1762453791003,79,84.85960960388184,8.024930953979492,6.041765213012695,1,-8.100738525390625,11.040374755859375,26.894081684285844,0.2,normal,85.27797358929385,1,stable,False,True
1762453791138,80,91.18509292602539,8.030176162719727,4.045248031616211,1,-6.2424163818359375,7.96612548828125,27.135965993491457,0.2,normal,85.43619781354101,1,stable,False,True
1762453791288,81,89.06269073486328,9.766101837158203,4.032611846923828,1,-7.555084228515625,9.305252075195312,27.254799679447714,0.2,normal,85.58638705298124,1,stable,False,True
1762453791437,82,89.15090560913086,6.013631820678711,3.3898353576660156,1,-7.3095245361328125,10.572021484375,28.116868644964953,0.2,normal,85.73007987104155,1,stable,False,True
1762453791587,83,84.38372611999512,8.030176162719727,6.049156188964844,1,-7.7079010009765625,12.2235107421875,28.516473976089344,0.2,normal,85.86838296024996,1,stable,False,True
1762453791719,84,92.87333488464355,9.76252555847168,4.042863845825195,1,-7.1822967529296875,10.517120361328125,29.314615306214513,0.2,normal,86.00209934977974,1,stable,False,True
1762453791867,85,95.50619125366211,13.953447341918945,0.0,1,-5.723541259765625,12.222259521484375,28.51339360133198,0.2,normal,86.13181822758153,1,stable,False,True
1762453792018,86,90.90805053710938,6.0176849365234375,0.0,1,-5.8045196533203125,10.00030517578125,26.90721302911615,0.2,normal,86.25797788752732,1,stable,False,True
1762453792166,87,88.49143981933594,8.017778396606445,0.0,1,-6.34051513671875,9.679718017578125,28.85928818035387,0.2,normal,86.38090985927025,1,stable,False,True
1762453792300,88,86.61985397338867,8.02469253540039,4.042387008666992,1,-6.132293701171875,8.8035888671875,28.56118873058562,0.2,normal,86.50086986158371,1,stable,False,True
1762453792450,89,96.32492065429688,8.03685188293457,0.0,1,-8.600296020507812,7.9453125,29.674690794567162,0.2,normal,86.61805952805258,1,stable,False,True
1762453792600,90,90.97743034362793,8.01539421081543,0.0,1,-8.128875732421875,8.849273681640625,28.805270080777376,0.2,normal,86.7326416696368,1,stable,False,True
1762453792733,91,87.37993240356445,8.026599884033203,4.041433334350586,1,-8.734832763671875,12.019454956054688,28.805270080777376,0.2,normal,86.84475100955375,1,stable,False,True
1762453792868,92,91.18437767028809,5.756616592407227,6.049156188964844,1,-9.323318481445312,12.799896240234375,29.383502939304265,0.2,normal,86.95450174555069,1,improving,False,True
1762453793016,93,87.00060844421387,8.02755355834961,4.028558731079102,1,-14.486358642578125,26.577056884765625,30.31797289919927,0.2,normal,86.75139505531929,1,improving,False,True
1762453793151,94,89.35356140136719,6.0176849365234375,4.040002822875977,1,-20.991561889648438,24.876205444335938,35.394943704798905,0.2,normal,86.33985590939523,1,improving,False,True
1762453793282,95,75.41227340698242,10.034799575805664,4.059314727783203,1,-20.823348999023438,21.95458984375,32.53124110925657,0.2,normal,85.79203802019019,1,stable,False,True
1762453793417,96,89.20097351074219,8.025884628295898,4.046201705932617,1,-20.04376220703125,22.572998046875,32.83918206521979,0.2,normal,85.15766815092601,1,stable,False,True
1762453793552,97,91.17674827575684,7.764339447021484,4.050731658935547,1,-20.420135498046875,24.748764038085938,33.16242994306008,0.2,normal,84.47089629751716,1,stable,False,True
1762453793698,98,87.4326229095459,10.775089263916016,4.0607452392578125,1,-21.737030029296875,23.070327758789062,31.786778699068158,0.2,normal,83.75506266160355,1,stable,False,True
1762453793833,99,83.13703536987305,7.775068283081055,4.046440124511719,1,-19.63623046875,23.465713500976562,34.959476808259495,0.2,normal,83.02601451060265,1,stable,False,True
1762453793968,100,92.17619895935059,9.763479232788086,4.010915756225586,1,-20.35162353515625,20.922760009765625,34.869430468681685,0.2,normal,82.2944133609027,1,stable,False,True
1762453794116,101,92.8184986114502,8.017301559448242,0.0,1,-10.61505126953125,22.84185791015625,31.778768577209256,0.2,normal,81.78229255611272,1,stable,False,True
1762453794266,102,91.19915962219238,17.03929901123047,0.0,1,10.712158203125,16.823272705078125,32.33613668543398,0.2,normal,81.16248006380307,1,stable,False,True
1762453794401,103,94.58327293395996,11.792659759521484,4.041433334350586,1,11.559051513671875,20.440521240234375,28.861721071403608,0.2,normal,80.46993061515019,1,stable,False,True
1762453794549,104,93.0333137512207,9.793281555175781,4.03594970703125,1,12.712127685546875,19.999114990234375,29.39429050388565,0.2,normal,79.98514600109317,1,stable,False,True
1762453794698,105,87.08500862121582,10.036706924438477,4.044294357299805,1,11.597503662109375,19.203109741210938,30.30637724582855,0.2,normal,79.38960220076521,1,stable,False,True
1762453794830,106,92.85092353820801,7.772684097290039,6.056547164916992,1,13.305007934570312,17.9498291015625,30.62267300196644,0.2,normal,78.71887211800569,1,stable,False,True
1762453794981,107,90.76118469238281,8.02469253540039,0.0,1,15.66998291015625,19.60919189453125,30.581133055706694,0.2,normal,77.99773266133903,1,stable,False,True
1762453795115,108,91.4149284362793,7.769584655761719,6.053686141967773,1,12.744293212890625,18.91595458984375,31.11546993174594,0.2,normal,77.24341781343722,1,stable,False,True
1762453795266,109,88.44614028930664,15.774011611938477,4.033565521240234,1,6.0631103515625,15.8714599609375,33.03672546114683,0.2,normal,76.46789368891854,1,stable,False,True
1762453795400,110,89.45512771606445,8.028507232666016,4.042863845825195,1,-27.667236328125,12.623580932617188,33.66464709138914,0.2,normal,75.67944937088966,1,stable,False,True
1762453795549,111,93.0626392364502,6.011009216308594,0.0,1,-36.33599853515625,8.153656005859375,34.33033144406127,0.2,normal,74.8838090956874,1,stable,False,True
1762453795683,112,93.33252906799316,7.765054702758789,4.044294357299805,1,-35.8717041015625,10.113037109375,33.67669912347134,0.2,normal,74.0849096213304,1,stable,False,True
1762453795834,113,93.41764450073242,10.03885269165039,0.0,1,-38.76271057128906,11.710189819335938,32.71516066193288,0.2,normal,73.28544341645403,1,declining,False,True
1762453795968,114,91.1858081817627,8.030414581298828,4.233598709106445,1,-37.7196044921875,11.82177734375,33.67669912347134,0.2,normal,72.48723807842859,1,declining,False,True
1762453796115,115,85.41750907897949,8.021116256713867,4.031181335449219,1,-40.295379638671875,11.0235595703125,33.6852886300063,0.2,normal,71.69152123792651,1,declining,False,True
1762453796250,116,90.8517837524414,7.784128189086914,4.042148590087891,1,-17.668853759765625,6.870513916015625,27.934544337881974,0.2,normal,70.89910540738524,1,declining,False,True
1762453796401,117,91.48097038269043,8.019447326660156,4.046440124511719,1,-9.575408935546875,8.30535888671875,30.369216621323837,0.2,normal,70.34441432600633,1,declining,False,True
1762453796552,118,96.77696228027344,8.77237319946289,0.0,1,-7.677825927734375,9.316497802734375,31.75575146852789,0.2,normal,70.19154461123092,1,declining,False,True
1762453796702,119,89.16997909545898,12.034177780151367,0.0,1,-6.96630859375,8.477767944335938,31.271173719973365,0.2,normal,70.08453581088814,1,declining,False,True
1762453796831,120,87.45169639587402,6.033658981323242,4.055500030517578,1,-6.0523681640625,9.080291748046875,30.96754901610717,0.2,normal,70.0096296506482,1,declining,False,True
1762453796962,121,92.38290786743164,8.02922248840332,4.064798355102539,1,-7.884124755859375,13.072921752929688,28.91539154407477,0.2,normal,69.95719533848023,1,declining,False,True
1762453797111,122,75.39772987365723,7.756471633911133,4.037618637084961,1,-7.9303741455078125,10.139205932617188,30.27968243649405,0.1,distracted,68.42049131996265,1,declining,False,True
1762453797246,123,89.0815258026123,8.026123046875,2.033710479736328,1,-7.146240234375,14.921966552734375,30.32581109835553,0.1,distracted,67.34479850700035,1,declining,False,True
1762453797381,124,88.96923065185547,8.018016815185547,4.038572311401367,1,-7.161163330078125,14.2767333984375,31.10763398068811,0.1,distracted,66.59181353792674,1,declining,False,True
1762453797513,125,83.36853981018066,8.029937744140625,6.058692932128906,1,-9.053390502929688,14.502426147460938,29.85288432963248,0.1,distracted,66.06472405957521,1,declining,False,True
1762453797648,126,88.44184875488281,8.01706314086914,4.051446914672852,1,-8.058319091796875,13.571319580078125,30.31883059684526,0.1,distracted,65.69576142472914,1,declining,False,True
1762453797794,127,93.03808212280273,11.782646179199219,2.0415782928466797,1,-8.880203247070312,11.37152099609375,30.269411088151116,0.1,distracted,65.43748758033689,1,declining,False,True
1762453797944,128,90.96455574035645,8.017778396606445,0.0,1,-6.66143798828125,14.300445556640625,31.193241298920967,0.1,distracted,65.4936689931466,1,declining,False,True
1762453798079,129,90.99388122558594,7.772922515869141,4.050970077514648,1,-7.9208831787109375,14.743637084960938,30.625562421970578,0.1,distracted,65.77157497672539,1,declining,False,True
1762453798229,130,86.40170097351074,8.029460906982422,4.812002182006836,1,-8.263092041015625,13.46142578125,31.102281843967077,0.1,distracted,65.96610916523053,1,declining,False,True
1762453798362,131,93.71423721313477,10.038375854492188,3.0608177185058594,1,-8.482589721679688,14.01873779296875,31.083517956510548,0.1,distracted,66.3425196700106,1,declining,False,True
1762453798512,132,92.4839973449707,8.01849365234375,0.0,1,-9.288070678710938,13.312744140625,31.4301278967748,0.1,distracted,66.60600702335665,1,declining,False,True
1762453798660,133,92.80586242675781,7.0285797119140625,0.0,1,-9.303375244140625,12.883941650390625,31.143494428460954,0.1,distracted,66.79044817069888,1,declining,False,True
1762453798808,134,91.07685089111328,8.020162582397461,0.0,1,-8.276748657226562,13.216064453125,30.25203032496337,0.1,distracted,66.91955697383844,1,declining,False,True
1762453798941,135,88.20462226867676,9.764432907104492,6.112575531005859,1,-9.27972412109375,12.9210205078125,31.19904628653675,0.1,distracted,67.00993313603614,1,declining,False,True
1762453799075,136,92.68355369567871,7.771968841552734,6.06083869934082,1,-9.445281982421875,13.153717041015625,29.41550049747275,0.1,distracted,67.07319644957452,1,declining,False,True
1762453799226,137,92.14448928833008,7.99107551574707,4.029989242553711,1,-8.96240234375,13.13653564453125,31.17407344516988,0.1,distracted,67.1174807690514,1,declining,False,True
1762453799376,138,90.42000770568848,6.010770797729492,4.03904914855957,1,-8.5146484375,10.165237426757812,29.405794119485854,0.1,distracted,67.14847979268521,2,declining,False,True
1762453799526,139,93.20378303527832,7.773399353027344,4.041194915771484,1,-7.3724212646484375,13.90625,28.85890867315308,0.1,distracted,67.41213039094428,2,declining,False,True
1762453799677,140,95.40224075317383,7.763385772705078,0.0,1,-10.735580444335938,11.544281005859375,29.46495151366687,0.1,distracted,67.59668580972564,2,declining,False,True
1762453799826,141,91.51482582092285,6.01649284362793,2.046346664428711,1,-9.020751953125,11.825607299804688,29.73949687666694,0.1,distracted,67.72587460287258,2,declining,False,True
1762453799960,142,78.39584350585938,18.877744674682617,4.045248031616211,1,-9.659881591796875,10.183853149414062,29.46495151366687,0.1,distracted,67.81630675807544,2,declining,False,True
1762453800095,143,88.16981315612793,0.0,3.536224365234375,1,-9.993255615234375,13.584625244140625,30.31167410109404,0.1,distracted,67.87960926671744,2,declining,False,True
1762453800227,144,91.63570404052734,7.765293121337891,4.040956497192383,1,-11.978973388671875,10.000747680664062,29.455213628179997,0.1,distracted,67.92392102276685,2,declining,False,True
1762453800378,145,90.98267555236816,9.771585464477539,4.041194915771484,1,-8.23590087890625,12.749908447265625,28.467453799342746,0.0,normal,68.91493925200143,2,declining,False,True
1762453800526,146,94.86126899719238,8.02755355834961,0.0,1,-11.57666015625,14.409255981445312,28.633463882119692,0.0,normal,69.60865201246564,2,stable,False,True
1762453800677,147,81.0995101928711,7.02357292175293,2.036571502685547,1,-11.668197631835938,12.587310791015625,29.530656003158892,0.0,normal,70.09425094479059,2,stable,False,True
1762453800810,148,84.91158485412598,8.022308349609375,4.044294357299805,1,-9.949172973632812,10.353713989257812,26.04820276974189,0.0,normal,70.43417019741804,2,stable,False,True
1762453800942,149,92.69404411315918,7.758378982543945,4.042625427246094,1,-8.93133544921875,9.522293090820312,24.285264597336003,0.0,normal,70.67211367425728,2,stable,False,True
1762453801090,150,85.42871475219727,10.024070739746094,4.045724868774414,1,-9.959701538085938,10.3514404296875,25.146626430904412,0.0,normal,70.83867410804473,2,stable,False,True
1762453801226,151,86.94100379943848,6.013154983520508,4.051446914672852,1,-11.630813598632812,11.017166137695312,25.980391567194296,0.0,normal,70.95526641169596,2,stable,False,True
1762453801358,152,89.39170837402344,8.016109466552734,4.047155380249023,1,-10.765914916992188,11.146484375,25.980391567194296,0.0,normal,71.03688102425181,2,stable,False,True
1762453801491,153,87.4028205871582,8.018255233764648,4.046440124511719,1,-11.086807250976562,11.930877685546875,25.08753442433715,0.0,normal,71.09401125304092,2,stable,False,True
1762453801624,154,92.61965751647949,7.759332656860352,4.045724868774414,1,-11.0731201171875,11.617156982421875,25.980391567194296,0.0,normal,71.13400241319329,2,stable,False,True
1762453801772,155,90.78717231750488,7.525920867919922,4.038333892822266,1,-11.26910400390625,10.732070922851562,25.099221280110246,0.0,normal,71.16199622529993,2,stable,False,True
1762453801923,156,91.36581420898438,8.01706314086914,0.0,1,-8.662872314453125,7.12969970703125,25.984212294782633,0.0,normal,71.1815918937746,2,stable,False,True
1762453802057,157,87.11671829223633,8.024930953979492,6.05010986328125,1,-8.186447143554688,9.148681640625,25.435277436170573,0.0,normal,71.19530886170685,2,stable,False,True
1762453802208,158,89.73383903503418,10.02049446105957,0.0,1,-9.058258056640625,8.097213745117188,26.811879198741465,0.0,normal,71.20491073925943,2,stable,False,True
1762453802338,159,88.49263191223145,6.016731262207031,4.047632217407227,1,-7.7494964599609375,9.021026611328125,25.980391567194296,0.0,normal,71.21163205354624,2,stable,False,True
1762453802472,160,90.95382690429688,9.058475494384766,6.056785583496094,1,-9.383377075195312,7.111114501953125,26.412289999458423,0.0,normal,71.21633697354702,2,stable,False,True
1762453802623,161,96.88925743103027,7.765054702758789,0.0,1,-9.119308471679688,9.606475830078125,26.867466474008026,0.0,normal,71.21963041754755,2,stable,False,True
1762453802773,162,82.96418190002441,7.516145706176758,4.039764404296875,1,-11.18365478515625,10.149932861328125,27.26240603247688,0.0,normal,71.22193582834792,2,stable,False,True
1762453802907,163,89.25366401672363,8.014678955078125,4.038333892822266,1,-14.320846557617188,11.35052490234375,25.920758891331314,0.0,normal,70.98159833419277,2,stable,False,True
1762453803057,164,91.11857414245605,8.029699325561523,0.0,1,-12.424530029296875,12.86663818359375,26.00495915881445,0.0,normal,70.57312551545769,2,stable,False,True
1762453803190,165,85.0832462310791,6.016969680786133,3.8204193115234375,1,-15.915496826171875,6.614959716796875,24.68234384656901,0.0,normal,70.04861554773116,2,stable,False,True
1762453803325,166,87.27741241455078,8.039474487304688,4.05120849609375,1,-14.730697631835938,7.3108062744140625,26.899066603514676,0.0,normal,69.44448546643831,2,stable,False,True
1762453803458,167,94.55084800720215,8.764982223510742,4.047632217407227,1,-14.50140380859375,5.9661865234375,25.153686152635046,0.0,normal,68.78618036734349,2,stable,False,True
